"audio","label","labels","human_label","human_labels","path","dataset_source","split","env","emergency"
"29781.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/29781.wav","zenodo","train","indefinida","False"
"46165.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/46165.wav","zenodo","train","indefinida","False"
"174168.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/174168.wav","zenodo","train","indefinida","False"
"46168.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/46168.wav","zenodo","train","indefinida","False"
"46169.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/46169.wav","zenodo","train","indefinida","False"
"46170.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/46170.wav","zenodo","train","indefinida","False"
"46172.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/46172.wav","zenodo","train","indefinida","False"
"46173.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/46173.wav","zenodo","train","indefinida","False"
"46175.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/46175.wav","zenodo","train","indefinida","False"
"46177.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/46177.wav","zenodo","train","indefinida","False"
"61559.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/61559.wav","zenodo","train","indefinida","False"
"61560.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/61560.wav","zenodo","train","indefinida","False"
"61561.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/61561.wav","zenodo","train","indefinida","False"
"61562.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/61562.wav","zenodo","train","indefinida","False"
"61563.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/61563.wav","zenodo","train","indefinida","False"
"61565.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/61565.wav","zenodo","train","indefinida","False"
"61566.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/61566.wav","zenodo","train","indefinida","False"
"61567.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/61567.wav","zenodo","train","indefinida","False"
"61568.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/61568.wav","zenodo","train","indefinida","False"
"140518.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/140518.wav","zenodo","train","indefinida","False"
"137419.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137419.wav","zenodo","train","indefinida","False"
"137420.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137420.wav","zenodo","train","indefinida","False"
"137421.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137421.wav","zenodo","train","indefinida","False"
"137422.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137422.wav","zenodo","train","indefinida","False"
"137423.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137423.wav","zenodo","train","indefinida","False"
"137425.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137425.wav","zenodo","train","indefinida","False"
"137427.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137427.wav","zenodo","train","indefinida","False"
"137429.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137429.wav","zenodo","train","indefinida","False"
"137430.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137430.wav","zenodo","train","indefinida","False"
"137431.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137431.wav","zenodo","train","indefinida","False"
"137433.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137433.wav","zenodo","train","indefinida","False"
"137435.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137435.wav","zenodo","train","indefinida","False"
"137436.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137436.wav","zenodo","train","indefinida","False"
"137437.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137437.wav","zenodo","train","indefinida","False"
"137441.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137441.wav","zenodo","train","indefinida","False"
"137442.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137442.wav","zenodo","train","indefinida","False"
"137443.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137443.wav","zenodo","train","indefinida","False"
"137444.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137444.wav","zenodo","train","indefinida","False"
"137445.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137445.wav","zenodo","train","indefinida","False"
"140515.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/140515.wav","zenodo","train","indefinida","False"
"137447.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137447.wav","zenodo","train","indefinida","False"
"137448.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137448.wav","zenodo","train","indefinida","False"
"140516.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/140516.wav","zenodo","train","indefinida","False"
"140517.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/140517.wav","zenodo","train","indefinida","False"
"137451.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137451.wav","zenodo","train","indefinida","False"
"137453.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137453.wav","zenodo","train","indefinida","False"
"137454.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137454.wav","zenodo","train","indefinida","False"
"137455.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137455.wav","zenodo","train","indefinida","False"
"116976.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/116976.wav","zenodo","train","indefinida","False"
"116977.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/116977.wav","zenodo","train","indefinida","False"
"137458.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137458.wav","zenodo","train","indefinida","False"
"137459.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137459.wav","zenodo","train","indefinida","False"
"116978.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/116978.wav","zenodo","train","indefinida","False"
"137461.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137461.wav","zenodo","train","indefinida","False"
"137457.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137457.wav","zenodo","train","indefinida","False"
"137462.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137462.wav","zenodo","train","indefinida","False"
"137464.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137464.wav","zenodo","train","indefinida","False"
"137465.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137465.wav","zenodo","train","indefinida","False"
"137466.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137466.wav","zenodo","train","indefinida","False"
"137467.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137467.wav","zenodo","train","indefinida","False"
"137469.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137469.wav","zenodo","train","indefinida","False"
"137470.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137470.wav","zenodo","train","indefinida","False"
"137471.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137471.wav","zenodo","train","indefinida","False"
"137472.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137472.wav","zenodo","train","indefinida","False"
"137473.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137473.wav","zenodo","train","indefinida","False"
"140537.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/140537.wav","zenodo","train","indefinida","False"
"137475.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137475.wav","zenodo","train","indefinida","False"
"137476.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137476.wav","zenodo","train","indefinida","False"
"75013.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/75013.wav","zenodo","train","indefinida","False"
"75016.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/75016.wav","zenodo","train","indefinida","False"
"75017.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/75017.wav","zenodo","train","indefinida","False"
"137484.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137484.wav","zenodo","train","indefinida","False"
"137485.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137485.wav","zenodo","train","indefinida","False"
"137486.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137486.wav","zenodo","train","indefinida","False"
"137487.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137487.wav","zenodo","train","indefinida","False"
"137488.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137488.wav","zenodo","train","indefinida","False"
"137489.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137489.wav","zenodo","train","indefinida","False"
"75021.wav","/m/03qtq","[""/m/03qtq"", ""/m/0l14md"", ""/m/01qbl"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/75021.wav","zenodo","train","indefinida","False"
"75027.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/75027.wav","zenodo","train","indefinida","False"
"137492.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137492.wav","zenodo","train","indefinida","False"
"137493.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137493.wav","zenodo","train","indefinida","False"
"75031.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/75031.wav","zenodo","train","indefinida","False"
"75033.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/75033.wav","zenodo","train","indefinida","False"
"75034.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/75034.wav","zenodo","train","indefinida","False"
"75035.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/75035.wav","zenodo","train","indefinida","False"
"75036.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/75036.wav","zenodo","train","indefinida","False"
"137502.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137502.wav","zenodo","train","indefinida","False"
"137503.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137503.wav","zenodo","train","indefinida","False"
"137505.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137505.wav","zenodo","train","indefinida","False"
"137506.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137506.wav","zenodo","train","indefinida","False"
"137507.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137507.wav","zenodo","train","indefinida","False"
"137508.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137508.wav","zenodo","train","indefinida","False"
"137509.wav","/m/03qtq","[""/m/03qtq"", ""/m/01qbl"", ""/m/0l14md"", ""/m/04szw"", ""/m/04rlf""]","percussion","[""percussion"", ""Musical_instrument"", ""Music""]","zenodo/137509.wav","zenodo","train","indefinida","False"
