"audio","label","labels","human_label","human_labels","path"
"39120.wav","/m/02mk9","[""/t/dd00134"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\39120.wav"
"265992.wav","/m/02mk9","[""/t/dd00134"", ""/m/0ltv"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""Race_car_and_auto_racing"", ""engine"", ""Vehicle""]","audios/train\265992.wav"
"342114.wav","/m/02mk9","[""/t/dd00134"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\342114.wav"
"275164.wav","/m/02mk9","[""/t/dd00134"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\275164.wav"
"223476.wav","/m/02mk9","[""/t/dd00134"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\223476.wav"
"13590.wav","/m/02mk9","[""/t/dd00134"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\13590.wav"
"53807.wav","/m/02mk9","[""/m/0ltv"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Motor_vehicle_(road)"", ""Race_car_and_auto_racing"", ""engine"", ""Vehicle""]","audios/train\53807.wav"
"53810.wav","/m/02mk9","[""/t/dd00134"", ""/m/0ltv"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""Race_car_and_auto_racing"", ""engine"", ""Vehicle""]","audios/train\53810.wav"
"167485.wav","/m/02mk9","[""/t/dd00134"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\167485.wav"
"253763.wav","/m/02mk9","[""/m/0ngt1"", ""/t/dd00134"", ""/m/02mk9"", ""/m/06mb1"", ""/m/0838f"", ""/m/0jb2l"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Vehicle"", ""Thunderstorm"", ""Car"", ""Rain"", ""Car_passing_by"", ""Thunder"", ""Motor_vehicle_(road)"", ""engine"", ""Water""]","audios/train\253763.wav"
"345761.wav","/m/02mk9","[""/m/07pggtn"", ""/t/dd00134"", ""/m/02mk9"", ""/m/020bb7"", ""/m/015p6"", ""/m/01280g"", ""/m/0jbk"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Wild_animals"", ""Vehicle"", ""Bird"", ""Car"", ""Bird_vocalization_and_bird_call_and_bird_song"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""Animal"", ""engine"", ""Chirp_and_tweet""]","audios/train\345761.wav"
"138247.wav","/m/02mk9","[""/m/01bjv"", ""/m/02mk9"", ""/m/012f08"", ""/m/07yv9""]","engine","[""engine"", ""Vehicle"", ""Bus"", ""Motor_vehicle_(road)""]","audios/train\138247.wav"
"2835.wav","/m/02mk9","[""/t/dd00134"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Car_passing_by"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\2835.wav"
"331520.wav","/m/02mk9","[""/t/dd00134"", ""/m/0btp2"", ""/m/01bjv"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Bus"", ""Car_passing_by"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\331520.wav"
"380801.wav","/m/02mk9","[""/t/dd00134"", ""/m/0btp2"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Car_passing_by"", ""traffic_noise"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\380801.wav"
"322946.wav","/m/02mk9","[""/m/02mk9""]","engine","[""engine""]","audios/train\322946.wav"
"34856.wav","/m/02mk9","[""/m/07pjwq1"", ""/m/02mk9"", ""/t/dd00071"", ""/m/03vt0"", ""/m/01280g"", ""/m/0jbk""]","engine","[""Wild_animals"", ""Insect"", ""Domestic_sounds_and_home_sounds"", ""Buzz"", ""engine"", ""Animal""]","audios/train\34856.wav"
"215447.wav","/m/02mk9","[""/m/07rkbfh"", ""/m/02mk9"", ""/m/0k5j"", ""/t/dd00012"", ""/m/07yv9""]","engine","[""Chatter"", ""Aircraft"", ""Human_group_actions"", ""engine"", ""Vehicle""]","audios/train\215447.wav"
"203175.wav","/m/02mk9","[""/m/07rjwbb"", ""/m/02mk9"", ""/m/07jdr"", ""/m/06d_3"", ""/m/07yv9""]","engine","[""Train"", ""Hiss"", ""engine"", ""Rail_transport"", ""Vehicle""]","audios/train\203175.wav"
"263116.wav","/m/02mk9","[""/m/07rjwbb"", ""/m/01bjv"", ""/m/02mk9"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Bus"", ""Hiss"", ""Motor_vehicle_(road)"", ""engine"", ""Vehicle""]","audios/train\263116.wav"
"327525.wav","/m/02mk9","[""/m/02mk9"", ""/t/dd00077""]","engine","[""engine"", ""Mechanisms""]","audios/train\327525.wav"
"327113.wav","/m/02mk9","[""/m/02x984l"", ""/m/02mk9"", ""/t/dd00077""]","engine","[""Mechanical_fan"", ""Mechanisms"", ""engine""]","audios/train\327113.wav"
"251008.wav","/m/02mk9","[""/m/04_sv"", ""/m/02mk9"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Motorcycle"", ""Vehicle"", ""Motor_vehicle_(road)"", ""engine""]","audios/train\251008.wav"
"353769.wav","/m/02mk9","[""/m/0ytgt"", ""/m/01h8n0"", ""/m/01bjv"", ""/m/02mk9"", ""/m/09x0r"", ""/m/09l8g"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Child_speech_and_kid_speaking"", ""Bus"", ""Motor_vehicle_(road)"", ""Speech"", ""Human_voice"", ""engine"", ""Conversation"", ""Vehicle""]","audios/train\353769.wav"
"353770.wav","/m/02mk9","[""/m/0ytgt"", ""/m/01h8n0"", ""/m/01bjv"", ""/m/02mk9"", ""/m/015lz1"", ""/m/09l8g"", ""/m/09x0r"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Child_speech_and_kid_speaking"", ""Bus"", ""Singing"", ""Motor_vehicle_(road)"", ""Speech"", ""Human_voice"", ""engine"", ""Conversation"", ""Vehicle""]","audios/train\353770.wav"
"170992.wav","/m/02mk9","[""/m/0ltv"", ""/m/02mk9"", ""/m/0k4j"", ""/m/012f08"", ""/m/07yv9""]","engine","[""Car"", ""Motor_vehicle_(road)"", ""Race_car_and_auto_racing"", ""engine"", ""Vehicle""]","audios/train\170992.wav"
"397317.wav","/m/07p6fty","[""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout"", ""Human_group_actions""]","audios/train\397317.wav"
"341509.wav","/m/07p6fty","[""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout"", ""Human_group_actions""]","audios/train\341509.wav"
"165898.wav","/m/07p6fty","[""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout"", ""Human_group_actions""]","audios/train\165898.wav"
"41008.wav","/m/07p6fty","[""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout"", ""Human_group_actions""]","audios/train\41008.wav"
"346814.wav","/m/07p6fty","[""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout"", ""Human_group_actions""]","audios/train\346814.wav"
"17602.wav","/m/07p6fty","[""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout"", ""Human_group_actions""]","audios/train\17602.wav"
"17603.wav","/m/07p6fty","[""/m/07sr1lc"", ""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout"", ""Human_group_actions""]","audios/train\17603.wav"
"68038.wav","/m/03qc9zr","[""/m/03qc9zr"", ""/m/0ytgt"", ""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g"", ""/m/09x0r""]","screaming","[""shout"", ""Child_speech_and_kid_speaking"", ""screaming"", ""Speech"", ""Human_group_actions"", ""Human_voice""]","audios/train\68038.wav"
"243406.wav","/m/07p6fty","[""/m/053hz1"", ""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout"", ""Cheering"", ""Human_group_actions""]","audios/train\243406.wav"
"68058.wav","/m/03qc9zr","[""/m/03qc9zr"", ""/m/03qtwd"", ""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","screaming","[""shout"", ""Crowd"", ""screaming"", ""Human_group_actions"", ""Human_voice""]","audios/train\68058.wav"
"350438.wav","/m/07p6fty","[""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""shout"", ""Human_group_actions""]","audios/train\350438.wav"
"350439.wav","/m/07p6fty","[""/m/07sr1lc"", ""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout"", ""Human_group_actions""]","audios/train\350439.wav"
"350446.wav","/m/07p6fty","[""/m/07sr1lc"", ""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout"", ""Human_group_actions""]","audios/train\350446.wav"
"350451.wav","/m/07p6fty","[""/m/07sr1lc"", ""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout"", ""Human_group_actions""]","audios/train\350451.wav"
"350452.wav","/m/07p6fty","[""/m/07sr1lc"", ""/t/dd00012"", ""/m/07p6fty"", ""/m/09l8g""]","shout","[""Human_voice"", ""Yell"", ""shout"", ""Human_group_actions""]","audios/train\350452.wav"
"361400.wav","/m/07p6fty","[""/m/07sr1lc"", ""/m/0ytgt"", ""/t/dd00012"", ""/m/01j3sz"", ""/m/07p6fty"", ""/m/09l8g"", ""/m/09x0r""]","shout","[""shout"", ""Child_speech_and_kid_speaking"", ""Yell"", ""Laughter"", ""Speech"", ""Human_group_actions"", ""Human_voice""]","audios/train\361400.wav"
"390658.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\390658.wav"
"254473.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\254473.wav"
"254474.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\254474.wav"
"254475.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\254475.wav"
"254476.wav","/m/0463cq4","[""/m/07q8k13"", ""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing"", ""Screech""]","audios/train\254476.wav"
"391181.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\391181.wav"
"254477.wav","/m/0463cq4","[""/m/03qc9zr"", ""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing"", ""screaming""]","audios/train\254477.wav"
"254478.wav","/m/0463cq4","[""/m/07q8k13"", ""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing"", ""Screech""]","audios/train\254478.wav"
"390156.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\390156.wav"
"259606.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\259606.wav"
"259608.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\259608.wav"
"71193.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\71193.wav"
"259610.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\259610.wav"
"102431.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\102431.wav"
"26147.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\26147.wav"
"246309.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\246309.wav"
"346663.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\346663.wav"
"151081.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\151081.wav"
"393769.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\393769.wav"
"319019.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\319019.wav"
"425002.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\425002.wav"
"151085.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\151085.wav"
"143919.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\143919.wav"
"319537.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\319537.wav"
"245300.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\245300.wav"
"34874.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\34874.wav"
"196156.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\196156.wav"
"179773.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\179773.wav"
"162880.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\162880.wav"
"197718.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\197718.wav"
"180314.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\180314.wav"
"180315.wav","/m/0463cq4","[""/m/03qc9zr"", ""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing"", ""screaming""]","audios/train\180315.wav"
"80477.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\80477.wav"
"80478.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\80478.wav"
"80479.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\80479.wav"
"80480.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\80480.wav"
"80481.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\80481.wav"
"80482.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\80482.wav"
"371303.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\371303.wav"
"390256.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\390256.wav"
"389774.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\389774.wav"
"336538.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\336538.wav"
"238250.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\238250.wav"
"99499.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\99499.wav"
"179392.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\179392.wav"
"179393.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\179393.wav"
"179403.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\179403.wav"
"179411.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\179411.wav"
"9428.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\9428.wav"
"9429.wav","/m/0463cq4","[""/m/03qc9zr"", ""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing"", ""screaming""]","audios/train\9429.wav"
"113364.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\113364.wav"
"398548.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\398548.wav"
"242911.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\242911.wav"
"86240.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\86240.wav"
"326882.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\326882.wav"
"326883.wav","/m/0463cq4","[""/m/07sr1lc"", ""/m/0463cq4"", ""/m/09l8g"", ""/m/07p6fty""]","crying_and_sobbing","[""crying_and_sobbing"", ""Yell"", ""shout"", ""Human_voice""]","audios/train\326883.wav"
"240372.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\240372.wav"
"368388.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\368388.wav"
"263.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\263.wav"
"168723.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\168723.wav"
"168729.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\168729.wav"
"136480.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\136480.wav"
"393010.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/01j3sz"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing"", ""Laughter""]","audios/train\393010.wav"
"250679.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/0lyf6"", ""/m/09l8g"", ""/m/09hlz4""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing"", ""Breathing"", ""Respiratory_sounds""]","audios/train\250679.wav"
"154427.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\154427.wav"
"154428.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\154428.wav"
"27451.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\27451.wav"
"58178.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\58178.wav"
"23880.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\23880.wav"
"387403.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\387403.wav"
"387405.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\387405.wav"
"107351.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\107351.wav"
"18276.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\18276.wav"
"386923.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\386923.wav"
"386924.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\386924.wav"
"237419.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\237419.wav"
"18284.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\18284.wav"
"343411.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\343411.wav"
"46963.wav","/m/0463cq4","[""/m/0463cq4"", ""/m/09l8g""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing""]","audios/train\46963.wav"
"18291.wav","/m/0463cq4","[""/m/0ytgt"", ""/m/0463cq4"", ""/m/09l8g"", ""/m/09x0r""]","crying_and_sobbing","[""Human_voice"", ""crying_and_sobbing"", ""Child_speech_and_kid_speaking"", ""Speech""]","audios/train\18291.wav"
